artist,song,lyrics,genre,lyric_count,lyric_count_norm
Queen,We Will Rock You,"tonight i am going to have myself a real good time i feel alive and the world i will turn it inside out - yeah i am floating around in ecstasy so do not stop me now do not stop me because i am having a good time having a good time i am a shooting star leaping through the sky like a tiger defying the laws of gravity i am a racing car passing by like lady godiva i am going to go go go there is no stopping me i am burnin' through the sky yeah two hundred degrees that is why they call me mister fahrenheit i am trav'ling at the speed of light i want to make a supersonic man out of you do not stop me now i am having such a good time i am having a ball do not stop me now if you want to have a good time just give me a call do not stop me now (because i am having a good time) do not stop me now (yes i am having a good time) i do not want to stop at all yeah, i am a rocket ship on my way to mars on a collision course i am a satellite i am out of control i am a sex machine ready to reload like an atom bomb about to oh oh oh oh oh explode i want to make a supersonic woman of you do not stop me do not stop me do not stop me hey hey hey ooh ooh ooh, i like it have a good time good time do not stop me do not stop me ah oh yeah alright oh, i am burnin' through the sky yeah if you want to have a good time (wooh) just give me a call (alright) do not stop me now (because i am having a good time - yeah yeah) do not stop me now (yes i am having a good time) la da da da daah da da da haa ha da da ha ha haaa ha da daa ha da da aaa",rock,358,12.131854590264943
Queen,Bohemian Rhapsody operatic section a cappella mix,"i see a little silhouette of a man scaramouche, scaramouche, will you do the fandango? thunderbolt and lightning, very, very fright'ning me (galileo) galileo galileo, figaro (magnifico) i am just a poor boy, nobody loves me (he is just a poor boy from a poor family) (spare him his life from this monstruosity) easy come, easy go, will you let me go? (bismillah! no, we will not let you go) (let him go!) bismillah! we will not let you go (let me go) will not let you go never let you go let me go (oh, oh, oh) no, no, no, no, no, no, no oh, mamma mia, mamma mia mamma mia, let me go beelzebub has a devil put aside for me, for me, for me!",rock,127,4.303758471965496
Queen,We Will Rock You Movie Mix,"buddy you are a boy make a big noise playing in the street going to be a big man some day you got mud on yo' face you big disgrace kicking your can all over the place singing we will we will rock you buddy you are a young man hard man shouting in the street going to take on the world some day you got blood on yo' face waving your banner all over the place sing it buddy you are an old man poor man pleading with your eyes going to make you some peace some day you got mud on your face big disgrace somebody betta put you back into your place do it yeah, yeah, come on all right one more time",rock,126,4.269870609981515
Queen,We Are the Champion,"i have paid my dues time after time i have done my sentence but committed no crime and bad mistakes, i have made a few i have had my share of sand kicked in my face but i have come through and we mean to go on, and on, and on, and on we are the champions, my friends and we will keep on fighting till the end we are the champions, we are the champions no time for losers, because we are the champions of the world i have taken my bows and my curtain calls you brought me fame and fortune and everything that goes with it, i thank you all but it is been no bed of roses, no pleasure cruise i consider it a challenge before the whole human race and i are not going to lose and we mean to go on, and on, and on and on and we will keep on fighting till the end, oh no time for losers, because we are the champions",rock,172,5.8287122612446085
Queen,Thank God It s Christmas 2011 Remaster,"oooh, my love we have had a share of tears oooh, my friends we have had our hopes and fears ooh, my friends it is been a long hard year but now it is christmas yes, it is christmas thank god it is christmas the moon and stars seem awful cold and bright let us hope the snow will make this christmas right my friends the world will share this special night because it is christmas yes, it is christmas for one night yeah can not it be christmas? let it be christmas? every day oh, my love we live in troubled days oh, my friend we have the strangest ways oh, my friends all this, one day, all days for one day wooo yeah yeahyeahyeayes it is christmas christmas a very merry christmas to you all",rock,137,4.642637091805299
Queen,We Will Rock You 2001 Digital Remaster,buddy you are a boy make a big noise playin' in the street going to be a big man some day you got mud on yo' face you big disgrace kickin' your can all over the place singin' 'we will we will rock you we will we will rock you' buddy you are a young man hard man shoutin' in the street going to take on the world some day you got blood on yo' face wavin' your banner all over the place 'we will we will rock you' buddy you are an old man poor man pleadin' with your eyes going to make you some peace some day you got mud on your face somebody better put you back into your place everybody alright,rock,125,4.235982747997535
Queen,Keep Yourself Alive BBC Session July 25th 1973 Langham 1 Studio,"i was told a million times of all the troubles in my way how i had to keep on trying little better ev'ry day but if i crossed a million rivers and i rode a million miles then i would still be where i started bread and butter for a smile well i sold a million mirrors in a shop in alley way but i never saw my face in any window any day well they say your folks are telling you to be a superstar but i tell you just be satisfied to stay right where you are keep yourself alive keep yourself alive it will take you all your time and a money honey, you will survive well i have loved a million women in a belladonic haze and i ate a million dinners brought to me on silver trays give me everything i need to feed my body and my soul and i will grow a little bigger maybe that can be my goal of all the people in my way and get better ev'ry day still be where i started keep yourself alive it will take you all your time and money honey you will survive do you think you are better ev'ry day no, i just think i am two steps nearer to my grave come on you take your time and take your money all you people keep yourself alive come on, come on take you all your time and money honey you will survive",rock,251,8.505853357979051
Queen,Under Pressure,"mmm num ba de dum bum ba be doo buh dum ba beh beh pressure pushing down on me pressing down on you, no man ask for under pressure that burns a building down splits a family in two puts people on streets um ba ba be de day da ee day da, that is okay it is the terror of knowing what the world is about watching some good friends screaming ""let me out!"" pray tomorrow gets me higher pressure on people, people on streets day day de mm hm da da da ba ba okay chipping around, kick my brains around the floor these are the days it never rains but it pours ee do ba be ee da ba ba ba um bo bo be lap people on streets ee da de da de ee da de da de da de da 'let me out' pray tomorrow gets me higher, high turned away from it all like a blind man sat on a fence but it do not work keep coming up with love but it is so slashed and torn why, why, why? love, love, love, love, love insanity laughs under pressure we are breaking can not we give ourselves one more chance? why can not we give love that one more chance? why can not we give love, give love, give love, give love give love, give love, give love, give love, give love? because love's such an old fashioned word and love dares you to care for the people on the edge of the night and love (people on streets) dares you to change our way of caring about ourselves this is our last dance this is ourselves under pressure under pressure pressure",rock,289,9.793592113370304
Queen,You Are The Champions In Support Of The Covid 19 Solidarity Response Fund,"i have paid my dues time after time i have done my sentence but committed no crime and bad mistakes i have made a few i have had my share of sand kicked in my face but i have come through, yeah we are the champions, my friends and we will keep on fighting till the end we are the champions no time for losers because we are the champions you are the champions, my friends and you will keep on fighting till the end you are the champions because you are the champions of the world yeah, yeah, yeah",rock,100,3.3887861983980283
Queen,Innuendo 2010 Digital Remaster,"while the sun hangs in the sky and the desert has sand while the waves crash in the sea and meet the land while there is a wind and the stars and the rainbow till the mountains crumble into the plain oh yes we will keep on tryin' tread that fine line oh we will keep on tryin yeah just passing our time while we live according to race, colour or creed while we rule by blind madness and pure greed our lives dictated by tradition, superstition, false religion through the aeons, and on and on we will tread that fine line oh oh we will keep on tryin' till the end of time through the sorrow all through our splendour do not take offence at my innuendo you can be anything you want to be just turn yourself into anything you think that you could ever be be free with your tempo be free be free surrender your ego be free be free to yourself oooh ooh if there is a god or any kind of justice under the sky if there is a point if there is a reason to live or die if there is an answer to the questions we feel bound to ask show yourself - destroy our fears - release your mask oh yes we will keep on trying hey tread that fine line yeah we will keep on smiling yeah (yeah yeah) and whatever will be will be we will keep on trying we will just keep on trying till the end of time.",rock,261,8.844731977818855
Queen,Heaven for Everyone 2011 Remaster,"this could be heaven this could be heaven for everyone in these days of cool reflection (reflection) you come to me, and everything seems alright in these days of cold affections you sit by me, and everything's fine this world could be fed this world could be fun this world could be free this world could be one in this world of cool deception just your smile can smooth my ride these troubled days of cruel rejection (mmm, mmm) you come to me, soothe my troubled mind yeah, this could be heaven for everyone this world could be fun (could be fun) this should be love for everyone (yeah) this world should be free (yeah) we should bring love to our daughters and sons love, love, love, love you know that (this could be heaven for everyone) yes! (ha-ha-ha) hey, hey, yeah, whoo listen, what people do to other souls they take their lives, destroy their goals their basic pride and dignity is stripped and torn and shown no pity when this should be heaven for everyone this could be heaven (ooh, ooh) could be heaven for everyone this could be heaven (this could be heaven) could be heaven for everyone (this could be heaven) this could be heaven (could be heaven) (love, love) for everyone",rock,216,7.319778188539741
Queen,Draggon Attack,"ooh yeah, ha, yeah take me to the room where the red's all red take me out of my head, 's what i said yeah, ow hey, take me to the room where the green's all green and from what i have seen it is hot, it is mean eh going to use my stack it is got to be mack going to get me on the track got a dragon on my back take me to the room where the beat's all round going to eat that sound yeah yeah yeah yeah take me to the room where the black's all white and the white's all black, take me back to the shack shack she do not take no prisoners she going to give me the business hey it is a dragon attack get down, i said so, wooh hey hey, alright, yeah, oh yeah eah eah eah low down, she do not take no prisoners go down, she going to give me the business no time, yeah chained to the rack show time, got a dragon on my back show down, go find another customer slow down, i got to make my way from me yeah oh oh wrong way yeah oh wrong way hey alright oh look out",rock,211,7.1503388786198405
Queen,Bohemian Rhapsody reprise,"is this the real life? is this just fantasy? caught in a landslide no escape from reality open your eyes look up to the skies and see i am just a poor boy, i need no sympathy because i am easy come, easy go a little high, little low anyway the wind blows, does not really matter to me, to me mama, just killed a man put a gun against his head pulled my trigger, now he is dead mama, life had just begun but now i have gone and thrown it all away mama, ooo did not mean to make you cry if i am not back again this time tomorrow carry on, carry on, as if nothing really matters too late, my time has come sends shivers down my spine body's aching all the time goodbye everybody - i have got to go got to leave you all behind and face the truth mama, ooo - (anyway the wind blows) i do not want to die i sometimes wish i would never been born at all i see a little silhouetto of a man scaramouch, scaramouch will you do the fandango thunderbolt and lightning - very very frightening me gallileo, gallileo, gallileo figaro - magnifico but i am just a poor boy and nobody loves me he is just a poor boy from a poor family spare him his life from this monstrosity easy come easy go - will you let me go bismillah! no - we will not let you go - let him go bismillah! we will not let you go - let him go bismillah! we will not let you go - let me go will not let you go - let me go (never) never let you go - let me go never let me go - ooo no, no, no, no, no, no, no - oh mama mia, mama mia, mama mia let me go beelzebub has a devil put aside for me for me so you think you can stone me and spit in my eye so you think you can love me and leave me to die oh baby - can not do this to me baby just got to get out - just got to get right outta here ooh yeah, ooh yeah nothing really matters anyone can see nothing really matters - nothing really matters to me anyway the wind blows...",rock,402,13.622920517560074
Queen,Made In Heaven,"i am taking my right with destiny willing to play my part living with painful memories loving with all my heart made in heaven it was all meant to be, yeah that is what they say, can not you see? that is what everybody says to me, can not you see? oh, i know, i know, i know that it is true yes, it is really meant to be deep in my heart i am having to learn to pay the price they are turning me upside down waiting for possibilities do not see too many around it is for all to see that is what everybody says, everybody says to me it was really meant to be oh, can not you see yeah, everybody, everybody says yes, it was meant to be yeah, yeah when stormy weather comes around it was made in heaven when sunny skies breakthrough behind the clouds i wish it could last forever, yeah wish it could last forever, forever i am playing my role in history looking to find my goal taking in all this misery but giving it all my soul it was all meant to be that is what everybody says, wait and see so plain to see, yeah everybody, everybody, everybody tells me so yes, it was plain to see written in the stars",rock,223,7.556993222427603
Queen,I Want It All Edit,"i want it all (hey, yeah) i want it all i want it all, and i want it now adventure seeker on an empty street just an alley creeper, light on his feet a young fighter screaming, with no time for doubt with the pain and anger, can not see a way out ""it are not much i am asking,"" i heard him say ""got to find me a future, move out of my way"" i want it all, i want it all listen, all you people, come gather 'round i got to get me a game plan, got to shake you to the ground just give me what i know is mine people, do you hear me? just give me the sign it are not much i am asking, if you want the truth here's to the future for the dreams of youth i want it all, i want it all (give it all, i want it all) i want it all, and i want it now (hey) i want it all, i want it all (yes, i want it all, hey) i am a man with a one-track mind so much to do in one lifetime (people, do you hear me?) not a man for compromise and 'where is' and 'why is' and living lies so i am living it all (yes, i am living it all) and i am giving it all (and i am giving it all, ooh, yeah) (yeah, yeah, yeah) here's to the future, hear the cry of youth (hear the cry, hear the cry of youth) i want it all, i want it all (hey, yeah, yeah) i want it all, and i want it now (ooh, ooh) and i want it now i want it, i want it!",rock,296,10.030807147258164
Queen,Great Rat King,sammy was low just watching the show over and over again knew it was time he would made up his mind to leave his dead life behind his boss said to him boy you would better begin to get those crazy notions right out of your head sammy who do you think that you are you should have been sweeping up the emerald bar spread your wings and fly away fly away far away spread your little wings and fly away pull yourself together because you know you should do better that is because you are a free man he spends his evenings alone in his hotel room keeping his thoughts to himself he would be leaving soon wishing he was miles and miles away nothing in this world nothing would make him stay since he was small had no luck at all nothing came easy to him now it was time this could be my last chance his boss said to him now listen boy you are always dreaming you have got no real ambition you will not get very far sammy boy do not you know who you are why can not you be happy at the emerald bar so honey come on honey,rock,206,6.980899568699938
Queen,Seven Seas of Rhyde,"fear me you lords and lady preachers i descend upon your earth from the skies i command your very souls you unbelievers bring before me what is mine the seven seas of rhye can you hear me you peers and privvy counsellors i stand before you naked to the eyes i will destroy any man who dares abuse my trust i swear that you will be mine sister i live and lie for you mister do and i will die you are mine i possess you i belong to you forever storm the master marathon i will fly through by flash and thunder fire i will survive then i will defy the laws of nature and come out alive then i will get you be gone with you, you shod and shady senators give out the good, leave out the bad evil cries i challenge the mighty titan and his troubadours and with a smile i will take you to the seven seas of rhye",rock,165,5.591497227356746
Queen,Under Pressure Unknown session,pressure pushing down on me pressing down on you no man ask for under pressure that burns a building down splits a family in two puts people on streets bah bah bah bah bah bah that is o-kay! it is the terror of knowing what this world is about watching some good friends screaming let me out! pray tomorrow takes me higher pressure on people people on streets do do do bah bah bah bah o-kay chippin' around kick my brains round the floor these are the days it never rains but it pours pray tomorrow takes me higher higher higher turned away from it all like a blind man sat on a fence but it do not work keep coming up with love but it is so slashed and torn why why why? love love love love insanity laughs under pressure we are cracking can not we give ourselves one more chance? why can not we give love that one more chance? why can not we give love give love give love? give love give love give love give love give love? because love's such an old fashioned word and love dares you to care for people on the edge of the night and love dares you to change our way of caring about ourselves this is our last dance this is ourselves under pressure under pressure pressure,rock,229,7.760320394331484
Queen,Under Pressure ft David Bowie,"pressure! pushing down on me pushing down on you, no man ask for under pressure that burns a building down splits a family in two puts people on streets (...that is ok) it is the terror of knowing what this world is about watching some good friends screaming let me out pray tomorrow, gets me higher pressure on people, people on streets (...ok) chipping around, kick my brains around the floor these are the days, it never rains but it pours people on streets tomorrow, gets me higher, higher pressure on people (high) turned away from it all like a blind man sat on a fence but it do not work keep coming up with love but it is so slashed and torn why... why... why? love (love, love, love, love) insanity laughs under pressure we are cracking can not we give ourselves one more chance why can not we give love that one more chance why can not we give love, give love, give love give love, give love, give love, give love because love's such an old fashioned word (give love, give love) and love dares you to care for the people on the edge of the night (people on streets) and love dares you to (people on streets) change our way of caring about ourselves this is our last dance this is ourselves pressure",rock,227,7.692544670363525
Queen,Mother Love,"i do not want to sleep with you i do not need the passion to i do not want a stormy affair to make me feel my life is heading somewhere all i want is the comfort and care just to know that my woman gives me sweet mother love i have walked too long in this lonely lane i have had enough of this same old game i am a man of the world and they say that i am strong but my heart is heavy and my hope is gone out in the city, in the cold world outside i do not want pity, just a safe place to hide mama, please, let me back inside i do not want to make no waves but you can give me all the love that i crave i can not take it if you see me cry i long for peace before i die all i want is to know that you are there you are going to give me all your sweet mother love mother love my body's aching, but i can not sleep my dreams are all the company i keep got such a feeling as the sun goes down i am coming home to my sweet mother love i think i am going back to the things i learnt so well in my youth",rock,227,7.692544670363525
Queen,I Want It All demo,"i want it all and i want it now adventure seeker on an empty street, just an alley creeper, light on his feet a young fighter screaming, with no time for doubt with the pain and anger can not see a way out, it are not much i am asking, i heard him say, got to find me a future move out of my way, listen all you people, come gather round i got to get me a game plan, got to shake you to the ground just give me what i know is mine, people do you hear me, just give me the sign, it are not much i am asking, if you want the truth here's to the future for the dreams of youth, i am a man with a one track mind, so much to do in one life time (people do you hear me) not a man for compromise and where is and why is and living lies so i am living it all, yes i am living it all, and i am giving it all, and i am giving it all, it are not much i am asking, if you want the truth, here's to the future, hear the cry of youth, and i want it now...",rock,212,7.184226740603822
Queen,Love of My Life 5 1 mix,"love of my life, you have hurt me you have broken my heart and now you leave me love of my life, can not you see? bring it back, bring it back do not take it away from me because you do not know what it means to me love of my life, do not leave me you have taken my love and now desert me (all my love) bring it back, bring it back (please, bring it back) you will remember when this is blown over and everything's all by the way when i grow older, i will be there at your side to remind you how i still love you i still love you back, hurry back please, bring it back home to me love of my life",rock,130,4.405422057917437
Queen,Thre Invisible Man,"i am the invisible man, incredible how you can, see right through me, when you hear a sound, that you just can not place feel something move that you just can not trace, when something sits on the end of your bed do not turn around when you hear me tread. i am the invisible man incredible how you can see right through me it is criminal how i can see right through you. now i am in your room and i am in your bed and i am in your life and i am in your head like the cia or the fbi you will never get close never take me alive see right through you, hah, hah, hah, hello, hah, hah, hah, hello-hello-hello-hello, never had a real good friend - not a boy or a girl no-one knows what i have been through - let my nag unfurl sol make my mark from the edge of the world, from the edge of the world, now i am on your track and i am in your mind, and i am on your back but do not look behind i am your meanest thought i am your darkest fear put i will never get caught you can not shake me, shake me dear, see right through you look at me, look at me",rock,223,7.556993222427603
Queen,My Fairy King BBC Session February 5th 1973 Langham 1 Studio,"ahh, ahh in the land where horses born with eagle wings and honey bees have lost their stings there is singing forever (ooh, yeah) lions' den with fallow deer and rivers made from wine so clear flow on and on forever (and on and on and on) dragons fly like sparrows thru' the air and baby lambs where samson dares to go on on on on (oh-oh-oh-oh-oh) my fairy king (he rules the air and turns the tides) and can see things that are not there for you and me ooh yeah (too soon) (he guides the winds) he can do right and nothing wrong (ahh) then came man to savage in the night to run like thieves and to kill like knives to take away the power from the magic hand to bring about the ruin to the promised land (ooh, ooh, ooh, ah) they turn the milk into sour like the blue in the blood of my veins (why can not you see it?) fire burnin' in hell with the cry of screaming pain (son of heaven set me free and let me go) sea turns dry no salt from sand seasons fly no helping hand teeth do not shine like pearls for poor men's eyes (no more) someone, someone has drained the color from my wings broken my fairy circle ring and shamed the king in all his pride changed the winds and wronged the tides oh, mother mercury (mercury) look what they have done to me (yeah) i cannot run i cannot hide (oh-oh-oh-oh)",rock,258,8.743068391866911
Queen,We Will Rock You Fast BBC Session October 28th 1977 Maida Vale 4 Studio,"buddy, you are a boy, make a big noise playing in the street, going to be a big man someday you got mud on your face, you big disgrace kicking your can all over the place, singing we will, we will rock you",rock,43,1.4571780653111523
Queen,Breakthrough,"(when love breaks up) breaks up (when the dawn light wakes up) wakes up a new life is born somehow, i have to make this final breakthru now! i wake up feel just fine your face fills my mind i get religion quick because you are looking divine honey, you are touching something you are touching me i am under your thumb, under your spell can not you see? if i could only reach you if i could make you smile that would really be a breakthru oh, yeah (breakthru) these barriers of pain (breakthru) yeah, into the sunshine from the rain make my feelings known towards you turn my heart inside and out for you now (now!) your smile speaks books to me i break up with each and every one of your looks at me honey, you are starting something deep inside of me honey, you are sparking something, this fire in me i am outta control, i want to rush headlong into this ecstasy that would really be a (breakthru!) (breakthru) (break-) hey! that would really be a (breakthru)",rock,182,6.167590881084411
Queen,Don t Stop Me Now revisited,"tonight i am going to have myself a real good time i feel ah-lih-lih-live and the world i will turn it inside out, yeah and floating around in ecstasy, so do not stop me now do not stop me because i am having a good time having a good time! i am a shooting star leaping through the sky like a tiger, defying the laws of gravity i am a racing car passing by like lady godiva i am going to go-go-go there is no stopping me i am burnin' through the sky, yeah two hundred degrees that is why they call me mister fahrenheit i am trav'ling at the speed of light i want to make a supersonic man out of you i am having such a good time i am having a ball if you want to have a good time just give me a call! yes, i am having a good time i do not want to stop at all yeah, i am a rocket ship on my way to mars on a collision course i am a satellite; i am out of control i am a sex machine ready to reload like an atom bomb about to oh, oh, oh, oh, oh, explode! i want to make a supersonic woman of you do not stop me, do not stop me, do not stop me hey, hey, hey! do not stop me, do not stop me ooh, ooh, ooh (i like it!) have a good time, good time ahhhhhh ... (alright) i am burning through the sky, yeah i want to make a supersonic man outta you if you want to have a good time just give me a call i do not want to stop at all . la da-da-da-da daah da da da haa ha da-da, ha, ha, haaa ha da daa ha da da aaa(h) ...",rock,312,10.573012939001847
Queen,Spread Your Wings 1977 Rock Show session,"sammy was low, just watching the show over and over again knew it was time, he would made up his mind to leave his dead life behind his boss said to him, ""boy, you would better begin to get those crazy notions right out of your head sammy, who do you think that you are? you should have been sweeping up the emerald bar"" spread your wings and fly away fly away, far away spread your little wings and fly away pull yourself together because you know you should do better that is because you are a free man he spends his evenings alone in his hotel room keeping his thoughts to himself, he would be leaving soon wishing he was miles and miles away nothing in this world, nothing would make him stay since he was small, had no luck at all nothing came easy to him now it was time, he would made up his mind ""this could be my last chance"" his boss said to him, ""now listen, boy! you are always dreaming you have got no real ambition, you will not get very far sammy boy, do not you know who you are? why can not you be happy at the emerald bar?"" so honey, spread your wings and fly away come on, honey, fly with me",rock,221,7.489217498459642
Queen,The Miracle 2010 Digital Remaster,"every drop of rain that falls in sahara desert says it all it is a miracle all god's creations great and small the golden gate and the taj mahal that is a miracle test tube babies being born mothers, fathers dead and gone we are having a miracle on earth mother nature does it all for us the wonders of this world go on the hanging gardens of babylon captain cook and cain and abel jimi hendrix to the tower of babel the one thing we are all waiting for is peace on earth, an end to war it is a miracle we need, the miracle the miracle we are all waiting for today if every leaf on every tree could tell a story that would be a miracle if every child on every street had clothes to wear and food to eat if all god's people could be free to live in perfect harmony open hearts and surgery (wonders of this world go on) sunday mornings with a cup of tea super powers always fighting but mona lisa just keeps on smiling (wonders of this world go on) the one thing (the one thing) we are all waiting for (we are all waiting for) is peace on earth (peace on earth) and an end to war (an end to war) the miracle peace on earth and end to war today that time will come one day you will see when we can all be friends",rock,246,8.336414048059149
Stormzy,I Dunno Dutchavelli Stormzy,"(aod) are you mad? (in the building) only run from fed touch my watch, why you wan' get dead? yo, run up your mouth (brr, mm-mm), get cheffed (ayy) yo, bun up the right and left i dunno, i dunno, i dunno when they ask in the interview room, i dunno (i do not know) how many gyal in the room? i dunno (ayy) is that your girl in my coupe? i dunno (baow, baow, baow) still got the wap, no safety (bang, bang) lauren, stacey (ayy) mad mix, brazy (mm-mm) we dip up niggas daily (ayy, ayy) should i cuff ms banks? (oi) give her babies, mm-mm, maybe (ayy) 9 boys (brr), crazy (brr, baow) bad b, uhh, let us meet in edmonton but i heard they got police intelligence (baow, baow) told he do not chef because he is irrelevant free flow, that is me in element my young boy, soon free, no evidence but he phone me if he need anything mm-mm, love beef, adrenaline mm-mm, in the shard with melanin do not think because i do not do fraud that are not in the trap with the square and presser just put a thousand grams in the clamp i whip magic like penn and teller (facts) it is dutch, i was broke, back when i had a thing for ella (yah) put three and a half on this wap move back (baow), everything dead up (baow) genna, genna (what is good, bredda?) just got the drop on both of my opps i am 'bout to get both of  them down with this wetter (no pressure) no pressure (mm-mm) i am back with a sick vendetta, dutch, i was left back like evra plug better give one extra, velli (mm-mm) are you mad? only run from fed (fed) touch my watch, why you wan' get dead? (baow, dead) yo, run up your mouth (mm-mm), get cheffed (cheffed) how many girl in the room? i dunno (let us go) is that your girl in my coupe? i dunno (baow) is he sending for me? i dunno what them boy there sell first week? i dunno (boy, boy) when they ask for the fee let  them know that is it 1.5 for the headline show little nigga, that is milli's not thousands stormzy the g.o.a.t but they really been doubtin' came offline, i have been chillin' in mountains how about you, bro? i really sell albums wait, look, i thought i heard shots but the shoe do not fit can not flex on me with louboutin drip (come on) because my nigga, that is stupid shit (come on) we all know that i am stupid rich can not stand these neeks when they talk on the tune because it is, ""wagwan bro?"" when i walk in the room that is big mike, the most paid, the most sold and i still get love from all of the goons, like are you mad? only run from fed touch my watch, why you wan' get dead? (baow) yo, run up your mouth (mm-mm), get cheffed when they ask in the interview room, i dunno how many girl in the room? i dunno yo, touch my watch, get dead up she will up, come here, pick your friend up pick your friend up some man just too friend up that is how man get set up, wet up (yo) punch man's face off, one up (boom) shut up, beef my boys? i will run up (bang) calm, still got my girl from enfield because her pum-pum tun up (ayy) free up my fifth side drillers yo, free up my edmonton hitters i was s-road boppin' on free flow yo, edmonton, steppin' in prison (what?) bang him up in the visit in front of his mrs, oh so vicious all my g's on the road to the riches free all my g's, they are the realest (facts) yo, run up your mouth, get cheffed is that your girl in my coupe? i dunno (baow, baow)",hip-hop/rap,672,22.772643253234747
Stormzy,Superheroes,"do not die on me i said young black king, do not die on me you are my brother, you are my keeper i need you to keep an eye on me and no more fighting on the streets walking 'round with all this pride on me shit, shit's tough for us already know that you can still rely on me please, just stay alive for me and my young black queens, do not quit now (yeah) you are the only ones that got us i could never let my sis down you been too strong, for too long yet, still you never sit down, wow that is the power of your loving and it is worthy of a king's crown and still you never let your kings down even though more of the time, we do not deserve it the picture is not pretty but it is perfect tedious pressures, so then i curve it serena or venus, the way i serve it i am mallory blackman, the way i sell books i jump on the stage, and then the world looks all that banging' on my door, had my girl shook now sorry officer, i only sell hooks leave me alone every little l i took, i hold it close to home live and you learn, they will always hate me for my tone for the shade of my skin and not the courage of my bones now, i am misunderstood now, i am feeling like nina simone the way i toured the world would have thought that i was sims see her on stage, i know that women can be kings i know that is fucked, they are overlooking what you bring i know shit's all good, but it is just the little things black queen you are immaculate it is coming at the world they are not ready for your magic yet and that was never your fault man, i guess they could not hack it, yeah world domination, and you are not even taken off your jacket yet so effortlessly fabulous and my young black kings i hope it pays off go and show  them what you are made of trying to scare us with some things that we are no longer afraid of men are superheroes, let me see you take off i pray you never take your cape off even though more times we do not fly straight if i trust you bro, i promise we gon' die great our burdens are heavy, but we are not light weights our parents were legends, they had to migrate so that is a reason not to sit around and chat shit i am from the place where michael dapaah made a smash hit where you can be a rapper, if you rap sick they are screaming, ""what a flippin' time to be a black brit!"" we so alive, whole world gone out their minds but no we ride, tried to push us all to the side we know our rights now we get the whole of the pie, then go inside when you see that merky flag in the sky just know it is i the way i topped the charts who would have thought that i was dave i am young, black, beautiful and brave know that it is fucked, they are overlooking what we gave i know shit's all good, so we pray for better days pray they better than before (better than before) young black king, you are everything and more (you are everything and more) i know one song's not enough to settle scores (not enough to settle scores) but from the bottom of my heart man, i hope you are getting yours (getting yours) young black queen, get your shine on all i see is innovators, and a bag of icons you can go and ask the whole world where they got they style from? that is you, that is us, god's time and he never gets the time wrong i guess we just some ticking time bombs we soon blow (boom) i can make my world come true all my dreams will see me through and if that will not get me down my dreams will turn things all around with a smile upon my face i can see a better place does not matter what may come my way believe me now, i will win someday",hip-hop/rap,738,25.009242144177453
Stormzy,Shut Up,"right state your name, cuz stormzy, innit? what we doing today? repping, innit? yeah, fucking repping, innit? yeah, fire in the park, let us go! man try say he is better than me tell my man, shut up mention my name in your tweets oi, rudeboy, shut up better than me? shut up best in the scene tell my man, yo, yo couple man called me a backup dancer onstage at the brits, i am a backup dancer if that makes me a backup dancer the man in your vids? backup dancer the man in your pics? backup dancer man want to chat about backup dancer big man like me with a beard i am a big man, how the fuck can iâ€“? army comes everywhere i go i can not run when my enemies show walk in the club with all of my tugs party's done, everybody go home apart from the girl dem, you lot stay walk in the club, all the girls say, ""hey"" tell a man like i am k to the a there is no champagne, we do not rave yeah, i am the best, i am so cocky i have got a mob like a$ap rocky i set trends, dem man copy they catch feelings, i catch bodies they roll deep, i roll squaddy got about 25 goons in my posse they drink bailey's, i drink vossy i get merky, they get worried if you got a g18, bring it out most of the real bad boys live in south if you want to do me something, i am about i am not a gangster, i am just about but you see my man over there with the pouch? dare one of you man try get loud all of my mandem move so foul i might sing but i are not sold out nowadays all of my shows sold out headline tour, yeah blud, sold out when we roll in, they roll out i am so london, i am so south food in the ends like there are not no drought flipz do not talk like he is got no mouth i want to make my mum so proud like, ""yo, mum, book a flight, go now"" all of my ex-girls stalking me hard talk to my face, do not talk to my palm had four bills and i bought me a car little red whip that i bought for my marge i straight murk, it is a walk in the park i take care when i water my plants these mcs want to talk about lord of the mics you are not even lord of your yard dead mcs, blud, leave me alone me and your girl, we speak on the phone kill a whole crew of mcs on my own kill a whole crew of mcs for the throne i was out hungry, so damn hungry man tried to eat then leave me the bones now these niggas, they need me to grow hot chocolate and a panini to go i am a big man, fuck a postcode war man were upset about the mobo awards yeah, i was gassed at the mobo awards why? because i are not won a mobo before duh! all of you mcs sound so bitter shut down wireless, shut down twitter shoutout deepee, shoutout flipper best my age, yeah blud, look if you do not rate me, shame on you can i order a deathbed for a mc? he wants beef? let me make that two anyone else want to make that move? anyone else want to pay their dues? imposters want to take my tunes stiff chocolate, yeah, my face so smooth, check it do not even talk too much, you are a talker dem man still go halves on a quarter saw me turn from a prince to a pauper two cigarettes and a bottle of water told the bouncer, get the bottles in order man in the kitchen putting in orders stiff chocolate, skin clear like water smooth on this ting, start locking up daughters yeah, so shut your fucking stupid mouths chatting bare fucking shit shut the fuck up, shut your fucking mouth one time, yeah, chatting bare fucking shit shut up, man pussies, what?",hip-hop/rap,713,24.162045594577947
